id,area,type,rwdirusa,rwdiril,rwdirlocal,qlife,pres12_oba_rom,pres12_oba_rom_comment,impress_oba,impress_rom,app_gov_quin,app_pres_oba,el_honest_us,el_honest_il,leg_per_prof,leg_pubemp,leg_st_biz,term_lim,term_leader,cf_lim_leader,prim_nodeclr,redist_hat,redist_neutral,redist_commis,off_otherjob,off_taxrec,off_govprof,off_loans,off_lobby,off_reltax,off_privbiz,off_ethics,off_giftlim,off_giftlim2hi,inf_proc,inf_lgrts,inf_prol,inf_biz,inf_evch,inf_priunion,inf_occupy,inf_teapar,inf_ilcoc,inf_nra,inf_cathch,inf_pubunion,crpt_biz,crpt_ilsprd,crpt_ilothst,crpt_locil,app_citun,cf_limneed,off_2blobby,wealth_reason,wealth_distfair,wealth_fedpolicy,leg_hypoth,abort_leg,lg_rights,id_il,education,ideology,party_aff_og,employ_time,employ_type,retired_type,relig_att_often,relig_type,religion,relig_denom,relig_what,born_again,zip,birth_yr,rac_eth1,hhinc1,education_redo,ideology_redo,party_aff_redo,employ_time_redo,gender,language,areacode,party_aff1,Generation,hhinc,party_aff,rac_eth
037810,2,1,2,2,2,5,4, ,1,5,1,1,2,2,4,4,4,1,4,4,4,1,1,2,2,3,4,4,4,3,3,4,25, ,2,3,3,2,1,1,3,3,9,3,3,1,1,1,1,2,2,2,1,1,1,2,9,2,1,1,5,3,8,1,1, ,1,1, ,5, ,2,60438,1965,1,6, , ,7, ,2,1,708,9,3,3,9,1
027855,2,1,1,2,1,3,1, ,5,1,2,5,1,1,4,4,4,1,4,3,4,2,3,1,4,4,4,4,4,4,4,4,50, ,2,3,2,1,2,2,3,1,2,1,1,1,9,9,1,1,1,1,1,2,2,1,2,1,1,1,5,1,9,4, , ,5, ,3, , , ,60625,1969,1,6, , ,2, ,1,1,773,9,3,3,9,1
027851,3,1,2,2,2,4,5, ,1,4,9,1,1,2,2,9,1,1,3,9,2,9,9,3,2,1,3,2,3,1,3,4, ,999999,2,9,2,9,9,9,9,9,2,2,2,9,1,1,3,9,4,1,1,1,9,2,2,2,3,1,3,3,5,3, ,9,1,1, ,31, ,1,62832,0,1,1, , ,5, ,2,1,618,3,0,1,3,1
029418,3,1,2,2,2,2,9, ,1,4,1,2,1,1,2,4,2,1,3,9,4,9,9,3,2,3,2,3,3,1,2,4, ,0,3,2,3,2,2,1,2,2,2,2,3,1,2,1,1,2,1,1,1,1,1,2,2,3,2,1,3,3,9,3, ,3,1,1, ,5, , ,62864,1928,1,9,3, , , ,2,1,618,9,1,9,9,1
033797,2,1,1,2,1,2,1, ,5,2,4,4,1,1,4,3,4,1,4,3,3,1,4,1,3,3,3,3,3,3,3,4,300, ,3,3,3,1,2,2,2,3,3,1,2,3,1,1,1,2,3,1,2,2,2,1,2,2,1,1,5,1,1,1,2, ,2,1, ,5, , ,60304,1963,1,4, ,2, , ,2,1,708,1,2,2,1,1
036279,2,1,1,2,1,1,1, ,5,1,4,5,1,1,1,2,4,1,3,3,4,1,4,1,3,3,4,4,3,4,4,4,0, ,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,1,1,1,2,2,1,2,2,1,1,6,1,3,3, ,3,4, ,2, ,2, ,60555,1944,1,6, , , ,3,1,1,630,1,1,3,1,1
032997,3,1,2,2,1,4,1, ,4,4,2,4,1,1,4,4,3,1,4,3,4,1,4,1,1,4,4,2,4,4,4,3,5000, ,2,1,2,2,9,1,2,2,2,2,2,2,1,1,3,2,2,1,1,2,2,1,2,3,2,1,1,2,4,4, , ,5, ,1,30, ,1,62650,1962,1,2, , , ,4,2,1,217,2,2,1,2,1
035518,2,1,2,2,1,1,3, ,1,9,1,1,2,2,1,4,4,1,4,4,4,1,1,2,4,4,4,4,4,4,4,4,5000, ,2,1,1,2,3,1,9,3,3,3,9,1,1,1,1,2,2,2,1,1,1,2,1,3,2,1,3,3,9,3, ,1,1,2, , ,88, ,99999,0,6,9, , , ,3,1,1,708,9,0,9,9,3
038489,2,1,2,2,2,4,5, ,1,4,1,1,1,1,4,4,4,1,4,1,4,3,3,1,4,4,4,4,4,3,3,4,0, ,1,1,2,2,2,1,1,2,2,2,2,1,2,1,1,2,9,1,1,1,1,2,2,2,2,1,5,3,7,2,4, ,2,1, ,13, ,2,60554,1954,1,5, , , ,2,2,1,630,3,2,2,3,1
031631,3,1,2,2,3,4,5, ,1,5,1,1,2,2,4,1,1,2,4,3,4,1,3,1,4,4,4,4,4,4,4,4,0, ,1,1,3,2,9,1,1,2,9,2,1,1,1,1,1,3,9,2,1,1,1,2,2,3,3,1,3,3,5,3, ,9,1,1, ,3, ,1,62208,1939,1,1, , , ,3,2,1,618,3,1,1,3,1
035472,2,1,1,1,1,1,1, ,4,1,4,4,2,2,4,4,4,1,3,4,2,1,4,1,4,2,4,4,4,4,4,3, ,100,3,9,1,2,1,2,3,1,2,1,1,2,2,1,3,2,1,1,1,2,2,1,2,2,1,1,5,1,2,4, , ,3,1, ,30, ,2,60062,1956,1,4, , , ,4,2,1,847,1,2,2,1,1
038568,2,1,2,2,1,3,6,NO ONE,1,4,1,1,2,2,1,1,1,2,1,1,1,1,1,2,4,9,1,4,4,2,4,4,0, ,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,2,2,4,2,1,2,1,1,1,6,1,7,3, ,9,1,1, ,13, ,2,60142,1944,1,1, , , ,3,1,1,224,3,1,1,3,1
030598,1,1,3,2,1,1,1, ,5,2,9,4,2,9,4,4,4,1,3,4,4,1,4,1,3,4,4,4,4,3,4,4, ,200,9,9,1,1,1,1,3,2,9,1,9,9,1,1,1,3,1,1,1,4,2,1,2,1,2,1,6,2,3,1,4, ,3,2, , ,1, ,60611,1949,2,7, , ,3, ,1,1,312,1,2,4,1,2
033955,2,1,2,2,2,3,1, ,4,2,1,4,1,1,1,4,1,2,1,1,2,1,3,2,4,4,3,3,4,4,4,3, ,999999,1,3,3,1,3,3,1,1,3,3,3,1,1,1,1,1,3,2,9,2,9,9,1,2,3,1,3,2,2,4, , ,3,1, ,5, , ,60804,1951,1,1, , , ,4,2,1,708,1,2,1,1,1
039455,3,1,2,2,3,3,5, ,1,4,1,1,2,2,1,1,1,1,4,4,3,1,4,1,3,3,4,4,4,1,3,4,100, ,2,2,2,2,2,2,1,2,2,2,2,9,1,1,3,2,3,2,2,1,1,2,2,2,2,1,3,2,4,3, ,3,2,1, ,30, ,2,62040,1929,6,9,3, , , ,2,1,618,2,1,9,2,3
026447,2,1,2,2,1,3,5, ,1,4,2,2,1,1,4,3,2,1,4,3,2,1,2,1,9,3,3,3,4,2,3,4, ,999999,9,9,2,2,3,1,2,2,9,9,9,1,9,2,3,3,2,1,1,1,1,2,9,2,2,1,3,3,6,1,1, ,1,1, ,88, ,1,60042,1960,1,6, ,5, , ,1,1,847,3,2,3,3,1
032447,3,1,2,2,1,2,5, ,2,4,1,1,2,2,4,4,4,1,4,4,4,1,3,1,3,4,3,3,3,3,3,3,100, ,2,2,2,2,2,1,2,2,2,1,2,1,1,1,1,3,1,1,1,1,1,2,2,2,1,1,6,2,3,1,4, ,5, ,1,16, ,2,60487,1953,1,7, , ,3, ,2,1,815,1,2,4,1,1
027086,1,1,2,2,2,1,5, ,1,4,1,1,1,2,4,4,1,1,4,9,4,3,3,1,3,3,4,4,4,2,3,4,100, ,1,1,2,3,2,1,1,3,3,2,2,1,2,1,3,1,4,2,1,1,2,2,1,2,2,1,5,3,7,3, ,1,4, ,1,31, ,2,60611,1937,1,7, ,5, , ,1,1,312,3,1,4,3,1
031401,2,1,2,2,1,2,9, ,3,2,1,2,1,1,2,9,1,1,3,2,4,1,3,1,1,1,3,4,3,3,1,4, ,10,3,2,1,1,1,1,1,1,2,2,1,1,2,2,3,2,3,2,2,2,9,1,1,1,1,1,5,2,4,1,1, ,4, ,1,16, ,2,60069,1980,1,7,5, , , ,1,1,847,2,3,4,2,1
038213,2,1,2,2,2,3,1, ,4,2,4,5,2,2,1,2,2,1,3,4,1,1,3,2,4,4,4,4,4,4,4,4,100, ,2,1,3,9,1,3,3,1,2,3,1,9,1,1,1,3,1,1,2,2,2,1,1,1,1,1,5,2,1,1,1, ,3,2, , ,88, ,60378,1971,5,6, ,3, , ,1,1,708,1,3,3,1,3
025159,2,2,1,1,1,2,1, ,4,2,4,5,1,1,2,2,3,1,3,3,1,1,3,1,3,3,3,3,3,4,3,4, ,1000,3,2,2,2,3,3,2,2,2,3,3,2,1,1,3,2,3,2,2,1,2,1,1,2,2,1,3,2,2,4, , ,4, ,1,98, ,2,60630,1990,1,2, , , ,4,2,1,773,1,4,1,1,1
027473,1,2,1,1,1,1,1, ,5,1,4,5,1,1,4,3,3,1,4,3,3,3,4,1,4,4,4,4,4,4,4,4,50, ,3,3,1,2,2,3,3,1,2,1,2,3,2,2,3,2,1,1,1,2,2,1,1,1,1,1,5,1,1,1,1, ,4, ,1,14, ,2,60202,1951,1,5, , ,1, ,1,1,312,1,2,2,1,1
034488,3,2,2,2,3,3,4, ,1,4,1,2,1,2,4,4,4,1,3,2,9,3,1,1,4,4,3,3,4,2,3,4,50, ,2,2,2,3,9,1,1,2,2,2,1,1,2,1,1,3,4,1,1,1,1,2,2,2,1,1,4,3,7,1,1, ,5, ,1,5, , ,61068,1965,1,6,4, , , ,1,1,815,3,3,3,3,1
037446,3,2,3,2,1,3,1, ,4,1,2,4,2,2,4,9,4,1,4,3,4,1,4,1,4,4,4,4,4,4,4,4,100000, ,2,3,2,2,2,9,2,2,2,2,2,3,1,1,1,3,2,2,1,1,1,1,2,2,1,1,3,1,2,1,1, ,5, ,3, , , ,61752,1986,1,2, , , ,1,2,1,309,1,4,1,1,1
038809,3,2,2,2,1,2,5, ,4,5,1,1,1,1,4,4,4,1,4,4,3,1,4,1,3,3,4,4,4,3,9,4,0, ,3,1,3,3,3,9,1,3,9,2,9,3,1,1,1,2,1,2,1,1,2,2,2,3,3,1,5,3,7,1,9, ,1,1, ,30, ,1,62650,1968,1,5, , , ,1,2,1,217,3,3,2,3,1
018896,2,2,1,1,1,3,1, ,2,2,4,5,1,1,1,4,4,1,4,4,4,4,4,1,4,4,4,4,4,4,4,4, ,999999,9,9,9,9,9,9,3,9,9,3,9,1,1,1,3,3,1,2,1,2,1,2,2,1,2,1,5,1,1,4, , ,3,1, ,30, ,2,60625,1968,1,1, , , ,4,2,1,773,1,3,1,1,1
028058,3,2,2,2,2,2,4, ,2,4,9,1,2,2,9,9,2,2,3,3,1,1,9,3,4,3,4,4,1,1,3,3,10, ,9,9,9,3,3,9,9,9,3,9,2,9,2,1,1,1,9,9,2,2,2,1,1,1,4,2,2,9,5,4, , ,9, ,1,3, ,3,62557,1989,1,1,2, , , ,2,1,217,3,4,1,3,1
033910,3,2,1,2,1,3,3, ,3,3,1,4,1,2,4,3,4,1,4,9,4,2,4,1,1,4,4,3,2,3,3,4, ,999999,2,1,2,3,2,9,9,1,9,2,9,2,2,1,1,2,3,2,1,1,2,1,2,3,1,2,4,3,2,3, ,2,1,1, ,7, ,1,61951,1938,1,9, ,3, , ,2,1,217,1,1,9,1,1
036313,2,2,2,2,2,2,2, ,3,1,4,4,2,2,4,4,4,1,3,3,1,1,4,1,4,4,4,4,4,4,4,4,0, ,1,2,2,9,1,2,3,1,1,1,2,3,1,1,1,3,1,1,1,2,2,1,1,2,2,1,4,1,3,1,1, ,1,1, ,18, ,1,60174,1976,1,5, , ,3, ,1,1,630,1,3,2,1,1
026493,2,1,1,2,1,3,9, ,5,1,4,4,1,1,1,4,1,1,4,3,4,4,2,1,3,4,4,3,4,4,4,4,100, ,2,1,3,2,2,3,1,9,2,2,2,3,9,1,3,3,3,2,2,2,2,1,2,2,2,1,6,3,2,3, ,3,2,1, ,16, ,2,60448,0,2,5, ,4, , ,2,1,708,1,0,2,1,2
028973,3,2,2,2,3,3,5, ,4,4,2,1,1,2,4,4,4,1,4,3,2,2,3,1,3,3,4,4,3,3,3,3,100, ,1,1,3,1,3,2,9,3,2,2,3,1,9,1,1,3,1,2,1,1,1,2,2,3,2,1,5,3,5,1,1, ,1,1, ,5, , ,60544,1964,1,6, ,4, , ,1,1,815,3,2,3,3,1
031089,2,1,2,1,1,2,5, ,2,4,4,2,2,1,3,4,2,1,2,2,4,2,3,3,3,4,4,4,3,3,4,4,100, ,9,9,9,9,9,9,9,9,9,9,9,9,1,1,3,2,2,2,1,2,2,1,2,1,1,1,2,2,5,4, , ,1,1, ,5, , ,60047,1950,1,1, , , ,4,2,1,847,3,2,1,3,1
033481,2,1,1,1,2,3,1, ,5,2,4,5,2,2,9,9,1,1,3,3,4,1,4,3,2,4,9,4,9,4,9,4, ,999999,2,2,2,9,2,2,9,9,2,1,9,2,9,9,9,1,9,2,1,2,1,9,9,1,4,1,1,1,1,3, ,3,3,1, ,31, ,2,60637,1926,2,9, , ,9, ,2,1,773,1,1,9,1,2
025909,2,1,2,1,1,3,1, ,4,1,4,2,2,2,3,2,3,1,3,4,4,4,4,1,2,3,4,3,1,4,3,4,100, ,2,2,3,3,2,3,2,2,2,3,2,3,2,1,1,3,2,2,1,2,2,1,2,3,2,1,3,1,2,4, , ,3,1, ,5, , ,60452,1985,1,3, ,2, , ,2,1,708,1,4,1,1,1
035462,1,1,2,2,1,1,9, ,4,4,5,9,2,1,4,4,4,1,4,2,4,1,4,1,4,2,4,4,4,3,4,4,100, ,2,2,2,3,2,2,2,2,3,2,2,2,2,1,1,1,1,2,1,4,2,2,2,1,1,1,6,2,5,4, , ,4, ,1,5, , ,60601,1949,1,9, , , ,4,2,1,312,3,2,9,3,1
028947,2,1,1,1,1,1,1, ,4,1,4,5,1,1,4,3,4,1,4,4,3,2,3,1,4,4,4,4,4,4,4,4,1000, ,9,2,9,1,9,2,3,9,9,1,1,2,1,1,1,3,1,1,1,2,2,1,2,1,1,1,6,1,1,1,2, ,2,2, , ,11, ,60546,1971,1,6, ,1, , ,2,1,708,1,3,3,1,1
029878,2,1,1,2,1,2,1, ,5,1,4,5,1,1,1,4,1,1,4,2,1,1,4,1,4,4,4,4,3,4,3,4,10000, ,2,2,2,1,2,3,1,3,3,2,2,2,2,2,3,2,1,1,2,2,2,1,1,2,2,1,2,1,1,2,1, ,1,1, ,16, ,1,60190,1964,1,6, , ,1, ,1,1,630,1,2,3,1,1
036352,3,1,1,1,1,2,1, ,4,2,4,4,1,1,2,2,1,2,4,1,4,2,4,1,4,3,3,4,3,4,4,4,50, ,3,2,1,3,3,1,1,1,3,1,1,1,1,2,3,3,1,1,1,1,2,2,2,2,2,1,3,3,3,3, ,2,4, ,1,14, ,2,61448,1931,1,3, , , ,3,2,1,309,1,1,1,1,1
039784,3,1,2,2,1,2,3, ,3,3,1,9,2,2,4,4,2,1,4,9,4,1,4,1,4,4,4,4,4,4,4,4,0, ,9,9,9,1,9,9,9,2,2,9,9,9,1,1,1,2,1,1,1,1,2,1,1,4,2,1,6,2,9,1,2, ,1,1, ,14, ,2,62230,1960,1,6, , ,9, ,2,1,618,9,2,3,9,1
019518,3,1,2,2,1,4,5, ,2,4,2,1,9,2,1,1,4,1,4,4,2,2,3,1,2,2,3,1,1,1,3,3, ,500,1,1,3,1,1,1,1,3,3,3,1,1,2,1,1,3,2,1,2,1,1,1,2,3,4,1,1,3,6,3, ,1,4, ,3, , , ,99999,0,7,9, , ,9, ,1,1,618,3,0,9,3,7
028632,3,1,1,2,2,3,1, ,5,1,2,4,1,1,4,2,4,2,4,2,4,1,3,1,2,3,4,4,4,4,3,4,500, ,2,2,2,1,3,2,2,1,1,1,2,2,2,2,1,2,1,1,1,2,2,1,1,2,2,1,6,2,1,1,3, ,1,1, ,16, ,1,62471,1965,1,5, , , ,1,1,1,618,1,3,2,1,1
035252,2,1,1,2,1,1,2, ,4,1,2,4,1,2,4,3,4,1,4,4,9,2,4,1,3,4,4,4,4,4,4,4,100, ,2,3,2,1,2,2,2,1,9,1,2,2,1,1,1,3,1,2,1,1,2,1,2,2,2,1,6,1,3,1,1, ,3,1, ,13, ,1,60189,1975,1,7, ,2, , ,1,1,630,1,3,4,1,1
038874,2,1,1,3,1,2,1, ,4,2,4,5,1,1,1,1,2,2,2,1,2,1,4,1,2,2,1,2,2,2,3,4, ,999999,2,3,2,2,2,3,3,2,2,2,2,3,1,1,1,2,4,2,1,4,1,1,1,2,1,1,4,1,1,4, , ,4, ,1,5, , ,60805,1985,4,4,4, , , ,1,1,708,1,4,2,1,3
026596,3,1,2,2,1,3,5, ,1,5,1,1,2,2,1,1,1,1,4,2,4,1,4,1,4,4,4,4,4,2,4,4,20, ,2,1,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,1,1,1,1,2,2,3,2,1,6,3,5,3, ,3,2,1, ,5, , ,62208,1942,1,3,6, , , ,2,1,618,3,1,1,3,1
027474,1,1,1,2,2,3,5, ,3,5,2,4,1,1,4,4,4,1,3,4,4,1,4,1,3,4,4,4,4,3,4,4,10, ,2,2,2,2,2,2,2,2,2,2,2,2,9,9,1,1,1,1,1,1,1,2,2,2,2,2,6,3,6,3, ,1,5, ,1,3, ,1,60614,1929,1,3, , , ,3,1,1,312,3,1,1,3,1
031414,3,1,2,2,2,2,5, ,1,4,1,1,2,2,4,4,4,1,4,4,4,1,4,1,4,4,4,4,4,4,4,4,0, ,9,1,3,1,9,9,1,9,9,3,2,3,1,1,1,9,1,2,1,2,2,1,2,2,3,1,2,2,4,3, ,4,4, ,1,18, ,2,62414,1943,1,6, , ,4, ,2,1,618,2,1,3,2,1
038077,1,1,2,1,1,2,5, ,2,5,2,1,2,2,4,2,4,1,4,2,3,9,4,1,2,4,4,2,4,1,3,4,500, ,9,1,1,9,9,1,1,1,2,1,1,2,2,1,1,1,2,1,1,4,1,2,1,1,1,1,3,3,5,3, ,1,4, ,1,1, ,2,60611,1930,1,4, ,4, , ,2,1,312,3,1,2,3,1
026205,2,1,3,2,1,2,1, ,4,2,2,3,2,2,4,4,4,1,4,4,4,2,3,1,3,4,3,4,3,4,4,3,0, ,2,3,2,2,3,2,2,2,2,1,2,2,1,2,1,3,3,1,1,2,2,9,2,2,2,1,3,3,1,3, ,9,1,1, ,5, , ,60630,1944,1,1, , ,1, ,2,1,773,1,1,1,1,1
027760,2,1,1,1,1,2,1, ,5,1,4,5,1,1,4,4,4,1,4,9,4,1,3,1,3,4,4,4,4,4,4,4,0, ,2,3,1,1,3,3,9,2,9,1,9,2,1,9,1,1,1,2,1,2,2,9,2,1,1,1,5,1,1,2,1, ,4, ,1,30, ,2,60608,0,3,3, ,2, , ,1,1,773,1,0,1,1,3
029129,3,1,2,2,1,2,5, ,1,4,2,1,1,1,1,2,2,1,3,3,4,1,3,1,2,4,3,3,4,2,3,3,200, ,2,2,2,2,2,2,1,2,3,3,3,1,1,1,1,2,2,2,1,1,1,2,2,3,2,1,3,3,7,2,1, ,1,1, ,5, , ,60586,1971,1,6, ,4, , ,2,1,815,3,3,3,3,1
030931,2,1,2,2,1,2,1, ,5,1,4,5,9,2,4,1,4,1,3,3,4,1,3,1,1,4,4,4,1,1,4,4, ,9999,1,3,1,2,3,9,9,9,9,1,1,3,1,1,1,3,9,2,1,2,2,1,2,2,1,1,3,2,1,4, , ,1,1, ,3, ,1,60619,1963,2,1, , ,1, ,2,1,773,1,2,1,1,2
032667,2,1,2,2,2,2,5, ,1,4,1,1,9,9,4,4,4,1,4,1,4,1,3,1,4,4,4,4,4,4,4,4,0, ,2,1,2,9,2,2,1,3,2,2,2,1,1,1,1,3,2,2,1,1,1,2,2,2,3,1,3,3,8,3, ,1,9, ,1,5, , ,60464,1940,1,9, , ,8, ,1,1,708,9,1,9,9,1
029390,2,2,2,2,2,3,6,ANYBODY ELSE,1,2,5,1,2,2,1,1,1,2,3,1,1,4,4,1,4,4,4,1,4,4,4,4,100, ,1,1,3,3,3,3,1,3,3,1,1,3,1,1,3,3,1,2,1,2,2,1,1,1,1,1,3,1,5,3, ,3,4, ,1,5, , ,60018,1960,1,3, ,2, , ,1,1,847,3,2,1,3,1
034583,2,2,1,2,2,5,1, ,4,4,2,4,2,2,1,1,1,2,2,4,4,4,4,1,3,4,4,4,4,4,4,4,2, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,5,3,4,1,1, ,1,1, ,5, , ,60620,1979,2,4, , , ,1,2,1,773,2,3,2,2,2
028576,2,2,1,1,2,3,1, ,5,1,4,5,2,1,4,2,4,1,4,9,4,1,3,1,3,3,4,4,4,4,4,4,5000, ,2,9,9,1,9,1,9,1,9,1,9,2,1,1,3,1,1,2,2,2,2,1,2,1,2,1,6,1,1,1,2, ,4, ,1,3, ,1,60478,1975,2,3,6, , , ,2,1,708,1,3,1,1,2
024178,3,1,1,2,2,2,1, ,4,1,1,4,1,1,4,9,4,1,3,9,4,3,3,1,3,4,4,4,4,4,4,4, ,50,1,2,2,1,1,9,2,1,9,1,9,2,1,1,1,3,1,1,1,2,2,1,2,2,2,1,6,1,2,3, ,3,1,1, ,5, , ,62526,1931,1,4, ,2, , ,2,1,217,1,1,2,1,1
026450,2,1,2,3,1,2,3, ,4,1,4,3,1,1,4,3,4,1,4,3,3,2,3,1,3,3,3,3,2,4,3,3, ,999999,2,2,2,2,2,2,2,2,2,2,2,9,1,2,3,9,9,1,1,2,2,1,2,2,2,1,3,9,9,4, , ,1,2, , ,4, ,60477,1993,6,3, , ,9, ,1,1,708,9,4,1,9,3
029316,2,1,1,1,2,3,1, ,5,1,4,4,1,1,4,3,4,1,3,3,4,1,4,1,4,4,4,4,4,4,4,4,500, ,3,2,1,2,2,2,3,1,2,1,2,2,1,1,3,3,1,1,1,2,2,1,9,1,1,1,4,9,1,2,1, ,1,1, ,16, ,2,60639,1956,2,5, , , ,2,2,1,773,1,2,2,1,2
032111,2,1,1,2,1,2,1, ,4,3,4,4,1,2,4,4,4,1,4,4,3,2,4,1,3,3,4,4,4,4,3,4,1000, ,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,4,2,1,2,1,1,1,6,1,3,4, , ,3,1, ,14, ,2,60126,1976,1,6, , ,3, ,2,1,630,1,3,3,1,1
035043,3,1,2,2,1,2,5, ,1,5,1,1,1,2,9,9,9,1,9,9,4,2,3,1,3,1,4,4,3,1,3,4, ,999999,1,9,3,9,9,1,9,3,9,3,9,1,1,1,1,9,1,9,1,1,9,2,2,2,2,1,2,3,7,3, ,9,1,1, ,5, , ,61528,0,1,9, , ,7, ,2,1,309,3,0,9,3,1
024932,3,1,2,1,1,3,5, ,1,5,4,1,1,1,1,1,1,1,4,4,4,2,4,1,2,4,4,4,4,4,4,4,500, ,2,2,2,3,3,2,3,2,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,3,2,2,2,1, ,4, ,1,5, , ,61265,1950,1,5,3, , , ,2,1,309,1,2,2,1,1
030138,3,2,2,2,2,4,5, ,1,2,1,1,2,2,4,4,4,1,4,1,4,1,4,1,3,3,4,4,4,4,4,4,0, ,9,9,9,2,9,9,9,9,3,9,9,1,1,1,1,3,1,2,1,1,1,2,2,2,3,1,5,3,6,1,4, ,1,1, ,5, , ,62863,1954,1,5, , ,6, ,1,1,618,3,2,2,3,1
024331,3,1,2,2,2,5,5, ,1,5,1,1,2,2,1,1,2,1,4,1,9,3,4,1,4,4,4,4,3,3,4,4,5000, ,2,2,2,2,2,1,3,2,2,2,2,1,1,1,1,3,1,1,1,1,1,2,1,1,3,1,7,3,7,3, ,1,5, ,1,98, ,2,61101,1947,1,2, , ,7, ,1,1,815,3,2,1,3,1
028321,3,1,2,2,2,3,1, ,4,2,4,5,2,2,1,4,1,1,4,1,1,1,4,1,4,4,4,4,4,4,4,4,0, ,1,1,1,1,3,3,1,1,3,1,3,3,1,1,1,2,1,2,1,2,2,1,1,3,2,2,2,3,1,3, ,3,4, ,1,3, ,1,62401,1925,1,2,2, , , ,2,1,217,1,1,1,1,1
037252,2,1,1,1,1,3,1, ,4,4,4,5,1,1,4,4,1,1,4,1,4,1,1,1,3,3,2,1,3,3,3,4, ,999999,2,3,2,3,2,2,3,3,2,2,2,3,1,2,3,2,3,2,1,2,2,2,2,1,1,1,5,1,1,4, , ,1,1, ,30, ,2,60619,1928,5,3, , , ,4,2,1,773,1,1,1,1,3
034745,3,1,1,2,1,3,1, ,5,2,2,4,1,1,4,4,3,1,3,3,4,3,4,1,3,4,4,3,4,3,2,4,1000, ,2,1,2,1,3,2,3,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,5,2,4,4, , ,2,1, ,3, ,1,61832,1973,2,4, , ,4, ,2,1,217,2,3,2,2,2
037305,2,1,2,2,2,3,5, ,1,5,1,1,2,2,4,4,4,1,4,4,4,1,1,2,4,4,4,4,4,4,4,4,0, ,1,1,3,1,1,1,2,3,1,1,3,1,1,1,1,1,1,1,1,1,1,2,2,3,3,1,4,3,4,1,4, ,1,1, ,5, , ,60647,1938,1,3,4, , , ,2,1,773,2,1,1,2,1
030780,3,1,2,2,2,2,5, ,1,4,1,1,1,2,4,4,4,1,4,3,1,3,1,1,4,4,4,4,4,4,4,4,50, ,2,1,2,1,2,1,1,2,2,2,2,2,1,1,1,2,1,1,1,2,2,1,2,2,3,1,4,3,7,2,1, ,1,1, ,31, ,2,62260,1957,1,9, , ,7, ,2,1,618,3,2,9,3,1
037925,1,1,2,2,2,4,5, ,1,3,1,2,2,2,4,4,4,1,4,4,4,1,4,1,4,4,4,4,3,4,3,4,100, ,1,1,1,2,9,2,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,1,6,3,5,3, ,1,1,1, ,5, , ,60611,1940,1,7, , ,5, ,1,1,312,3,1,4,3,1
039870,2,1,2,2,1,3,5, ,1,5,4,1,1,1,4,4,4,2,2,3,2,1,4,2,3,3,4,3,4,2,2,4,150, ,1,1,1,3,2,1,2,2,2,3,3,1,1,1,1,2,1,1,1,1,1,2,2,3,3,1,6,3,6,1,1, ,1,1, ,5, , ,60142,1974,1,6, , ,6, ,1,1,847,3,3,3,3,1
029342,2,2,2,2,2,4,1, ,5,2,4,4,1,1,4,4,4,1,4,3,4,1,1,1,3,4,3,4,4,4,4,4,100, ,3,3,3,1,1,3,3,1,3,1,1,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1,5,1,1,1,1, ,4, ,1,5, , ,60630,1982,1,7,5, , , ,2,1,847,1,3,4,1,1
030523,3,2,1,1,1,3,1, ,4,2,4,4,1,2,3,2,3,1,2,2,3,1,3,1,2,4,2,4,3,2,3,4,10000, ,2,1,2,3,1,3,2,1,2,2,1,3,1,1,1,1,3,2,1,1,2,1,1,1,1,1,1,3,1,2,1, ,5, ,1,3, ,2,61821,1995,5,3, , , ,2,1,1,217,1,4,1,1,3
039616,1,2,2,2,2,1,5, ,3,4,4,2,1,1,4,2,4,1,3,3,4,1,4,1,4,3,3,4,4,1,2,4,200, ,1,2,1,2,1,1,1,3,2,1,2,1,2,2,1,3,9,2,2,1,2,1,1,2,1,1,5,3,7,1,1, ,4, ,1,5, , ,60546,1972,1,7, , , ,1,1,1,312,3,3,4,3,1
026587,3,2,3,2,1,2,1, ,4,1,4,5,2,2,4,1,4,1,4,4,1,1,4,1,4,4,4,3,4,3,3,4,10000, ,2,2,2,2,2,1,2,2,9,3,1,3,1,1,1,3,9,2,2,2,2,1,2,2,1,1,3,3,1,1,1, ,4, ,1,3, ,2,61201,1990,2,3,3, , , ,1,1,309,1,4,1,1,2
