id,region,version,rwdirusa,rwdiril,rwdirlocal,qlife,app_pres_oba,app_gov_quin,app_teapar,vote_teapar,prim12_party,prim12_rep_pres,prim12_rep_pres_oth,pres12_oba_per,pres12_oba_cai,pres12_oba_rom,pres12_oba_pau,term_lim,cf_lim_judg,cf_pub_judg,cf_lim_leader,prim_nodeclr,redist_neutral,redist_commis,deficit_order,fix_deficit_il,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_dis,pen_cuts,tax_ret_inc,tax_retover50K,tax_sales,tax_services,gamble_exp,tax_cigs,latepay_order,latepay_il,img_road2cit,img_enforce,img_localarrest,img_childlegres,img_instatetuit,civility_order,civility1,civility2,will2compro,gen_betrldrs_bel,gen_wellqual_bel,gen_equalnum_bel,gen_betrldrs_thi,gen_wellqual_thi,gen_equalnum_thi,gen_betrldrs_feel,gen_wellqual_feel,gen_equalnum_feel,betteroff_now,betteroff_1yr,betteroff_other,gender,education,ideology_scale,ideology,party_aff_og,teaparty,employ_time,employ_type,retire_type,unemp_past12mo,union,relig_att_often,relig_att_lstmo,relig_type,religion,relig_denom,relig_epis,relig_bapt,relig_bret,relig_coc,relig_cog,relig_luth,relig_meth,relig_pres,relig_crc,relig_mean,relig_what,born_again1,born_again2,born_again,born_again_evan,bible_feel,bible_tho,bible_bel,birth_yr,rac_eth,rent_own1,rent_own2,ownhome,renthome,hhinc,fips,adi,dma,msa,nielson,census,date,duration,party_aff,teapar_collapse,gen_betrldrs_col,gen_wellqual_col,gen_equalnum_col,area,Generation
006155,3,3,2,2,2,2,3,4,5, ,1,5, ,3,2,4,3,1,2,4,4,4,3,2,6,5,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,1,1,1,2,1,1,1, ,2, , , , , , ,2,1,1,3,1,2,2,2,1,1,6,3,1,1, ,1,2,1,1,1, ,5, , , , , , , , , , , , , , , , , ,2,1948,1, , ,1,2,3,17129,834,116,4410,3,3,10/12/2011,24.43,3, ,2,1,1,3,2
006172,4,2,2,2,2,4,4,4,5, ,1,10, ,2,2,2,2,1,1,5,1,1,5,3,2,2,1,1,2,1,2,2,2,1, ,2,2,1,2,2,2,2,1,1,2,2,2,1, ,1, , , ,3,1,3, , , ,2,2,2,1,3,2,2,7,3,1,2, ,2,2,5, , ,3, , , , , , , , , , , , , , , , , ,1, ,1965,1, ,1, , ,8,17077,662,544,9999,4,3,10/12/2011,20.57,3, ,3,1,3,3,3
006216,4,2,2,2,3,1,4,4,5, ,3, , ,2,2,2,2,1,1,2,4,2,2,2,4,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,2,2,1,3,1,1, , , ,3,1,1, , , ,3,3,3,1,1,2,2,4,3,3, ,1,2,1,1,1,1, ,3, ,1, , , , , , , , , , ,1, , , ,1, ,1933,1, ,1, , ,2,17025,848,626,9999,4,3,10/12/2011,20.28,2, ,3,1,1,3,1
006218,3,3,2,2,1,1,4,3,5, ,1,5, ,2,2,2,2,1,1,2,3,1,1,1,5,2,3,3,3,3,2,2,2,2,2,1,1,1,1,1,2,1,1,3,1,1,2,1, ,2, , , , , , ,3,1,3,3,3,4,2,2,2,3,5,2,3, ,4,2,2,4, , ,1,19, , , , , , , ,1, , , , , ,2,2, , ,3,1922,1, , ,1,2,4,17197,196,140,1698,1,3,10/12/2011,26.24,3, ,3,1,3,3,1
006273,3,2,2,2,2,4,4,4,5, ,4, , ,3,3,4,3,1,4,4,5,5,5,1,2,2,2,2,2,2,2,2,2,1, ,2,3,2,1,2,2,2,1,1,3,2,1,3,5,3, , , ,3,1,3, , , ,2,3,2,2,2,1,2,8,2,3, ,1,2,2,1,1,1, ,16, , , , , , , , , , , , ,1, , , ,1, ,1934,1, ,1, , ,3,17095,246,192,9999,4,3,10/12/2011,24.15,8, ,3,1,3,3,1
006297,4,1,2,2,1,3,1,3,4,4,3, , ,3,3,3,3,3,5,5,5,1,2,2,1,3,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2,1,2,3,2,1,3,1,4, , , , , , ,3,1,2,2,6,2,2,4,2,1,5, ,2,1,1,1,1, ,16, , , , , , , , , , , ,3, , , ,1, , ,0,7,6, , , ,8,17163,760,626,4118,1,3,10/12/2011,22.2,2,2,3,1,4,3,0
006299,2,3,2,2,2,2,1,5,4,4,2, , ,1,3,1,3,2,1,1,5,4,2,3,6,3,2,2,2,2,2,2,1,1, ,1,1,1,2,2,4,1,2,2,1,1,2,5,2,1, , , , , , ,2,1,1,3,3,2,2,5,2,1,1,2,1,2, ,2,2,4, , ,1,16, , , , , , , , , , , , , ,2,2, , ,2,1978,1, , ,2,1,3,17089,196,140,1698,1,3,10/12/2011,19.34,1,2,2,1,1,2,3
006306,4,1,1,2,2,3,1,4,6, ,4, , ,1,1,1,1,1,1,4,4,1,2,1,1,3,2,1,2,1,2,2,2,1, ,1,1,1,1,2,1,1,1,2,1,1,1,3,3,1,3,1,1, , , , , , ,2,2,2,1,3,1,1,4,3,4, , ,1,2,4, , ,1,6, , , ,1, , , , , , , ,2, , , ,3, , ,1961,1,4, , , ,3,17119,760,626,4118,1,3,10/12/2011,25.2,2, ,3,1,1,3,2
006321,2,2,2,3,1,4,4,3,5, ,4, , ,2,2,2,2,1,1,4,1,1,2,1,6,2,2,2,1,2,2,2,2,1, ,2,2,2,1,1,1,2,1,1,1,1,1,3,3,2, , , ,2,1,3, , , ,2,2,2,2,3,2,3,5,3,4, , ,2,1,1,1,1, ,5, , , , , , , , , , , , , , , , ,1, ,1937,1, ,1, , ,3,17043,196,140,1698,1,3,10/12/2011,39.43,3, ,2,1,3,2,1
006327,3,1,2,2,2,4,3,3,5, ,1,10, ,3,3,3,3,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,1,2,1,1,1,1,1,2,1, ,3,3,1,3, , , , , , ,1,3,2,2,3,1,3,7,3,1,1, ,2,2,2,1,1, ,13, , , , , ,1, , , , , ,4, , , ,1, , ,1952,1,4, , , ,4,17107,834,116,9999,4,3,10/12/2011,20.5,3, ,3,1,3,3,2
006330,2,3,1,2,2,2,2,2,5, ,2, , ,1,1,1,1,1,3,2,2,2,1,1,1,3,2,1,2,1,1,2,1,1, ,2,1,1,1,2,1,2,1,1,1,1,2,4,4,1, , , , , , ,3,1,3,3,3,3,2,1,2,1,1,2,4, , ,1,2,4, , ,3, , , , , , , , , , , , , , , , , , ,2,1993,1, , ,2,2,1,17089,196,140,1698,1,3,10/12/2011,25.54,1, ,3,1,3,2,4
006334,3,1,2,2,1,2,4,2,1,2,3, , ,2,3,4,3,1,5,4,3,4,5,2,3,2,2,1,2,2,2,2,2,2,2,2,2,3,3,1,2,1,1,1,2,1,1,3,1,5,2,1,1, , , , , , ,3,4,2,1,2,1,3,8,1,3, ,1,1,1,2,2,1, ,3, ,7, , , , , , , , , ,2, , , ,1, , ,1928,1,4, , , ,2,17141,744,616,9999,2,3,10/12/2011,53.39,8,1,2,1,1,3,1
006379,3,3,2,2,2,4,4,4,2,6,1,7, ,2,2,2,2,2,3,3,3,2,4,2,1,2,2,1,1,1,3,1,1,2,2,2,2,1,2,1,1,2,1,1,2,2,1,1, ,2, , , , , , ,3,1,4,2,2,2,1,6,2,3,4,2,1,2, ,1,2,1,1,1, ,5, , , , , , , , , , , , , , , , , ,2,1970,1, , ,1,2,6,17167,834,116,4410,3,3,10/12/2011,18.1,2, ,3,1,4,3,3
006415,3,3,2,2,2,2,2,3,5, ,3, , ,1,1,1,1,1,1,2,1,1,2,1,1,3,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,3,3,2, , , , , , ,3,1,4,1,4,2,2,3,1,2,5,2,1,3, ,2,1,5, , ,1,14, , , , , , ,1, , , , , , ,2,2, , ,2,1963,1, , ,1,2,5,17073,246,192,1934,2,3,10/12/2011,22.5,3, ,3,1,4,3,2
006443,2,3,3,3,3,3,3,2,5, ,2, , ,1,1,1,1,2,1,4,2,5,5,2,5,5,2,2,2,2,2,2,2,2,3,2,1,2,3,1,3,1,1,2,1,1,1,3,5,1, , , , , , ,3,1,3,3,3,1,2,1,2,2,2,3,3, ,2,2,1,1,3,2, , , , , , , , , , , , ,80, , , , , , ,1,1930,1, , ,1,2,1,17031,196,140,1698,1,3,10/12/2011,32.5,1, ,3,1,3,2,1
006460,4,3,1,2,1,2,1,3,5, ,4, , ,1,1,1,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,1,2,2, ,1, , , , , , ,3,1,3,3,3,3,2,2,1,2,1,3,3, ,4,2,2,4, , ,1,3, ,7, , , , , , , , , , , ,2,2, , ,2,1934,1, , ,1,2,4,17055,662,544,9999,4,3,10/12/2011,28.6,1, ,3,1,3,3,1
006480,4,1,2,2,1,3,4,4,2,6,1,3, ,3,3,2,3,1,1,4,5,1,5,1,5,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,3,2,1, ,5,2,1,1, , , , , , ,2,2,2,1,2,1,2,5,1,3, ,1,2,1,4, , ,1,5, , , , , , , , , , , , , , , ,1, , ,1944,1,4, , , ,8,17163,760,626,4118,1,3,10/12/2011,27.56,3, ,2,1,1,3,1
006520,2,1,2,2,2,4,3,4,5, ,1,1, ,1,2,3,1,1,1,4,1,1,1,1,6,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,3,3,2,3,1,4, , , , , , ,2,3,2,1,3,1,2,5,1,1,1, ,2,2,5, , ,1,5, , , , , , , , , , , , , , , ,2, , ,1961,1,1, , , ,4,17043,196,140,1698,1,3,10/12/2011,17.39,3, ,3,1,4,2,2
006521,4,2,2,2,1,2,1,4,2,3,2, , ,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2, ,1, , , ,3,1,1, , , ,2,3,2,2,2,2,1,3,2,3, ,4,2,2,3,3,1, ,14, , , , , , ,1, , , , , ,1, , , ,1, ,1945,1, ,1, , ,2,17119,760,626,4118,1,3,10/12/2011,19.35,1,2,3,1,1,3,1
006531,1,3,2,2,2,2,4,4,5, ,4, , ,4,3,2,1,1,1,5,1,4,1,1,1,2,2,1,2,1,2,3,1,2,2,2,1,2,1,1,2,2,3,2,2,2,2,3,3,1, , , , , , ,3,1,1,2,3,2,2,6,2,2,4,2,1,4, ,1,2,6, , ,9, , , , , , , , , , , , , , , , , , ,4,1964,1, , ,1,2,8,17031,196,140,1698,1,3,10/12/2011,18.29,2, ,3,1,1,1,2
006561,1,2,2,2,2,5,1,1,5, ,2, , ,1,1,1,1,1,2,1,3,4,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,2,1,2,2,1,1,1,2, ,5, , , ,2,1,1, , , ,2,1,3,2,1,2,2,1,3,4, , ,1,2,4, , ,1,3, ,8, , , , , , , , , , ,1, , , ,1, ,1985,1, ,2, , ,1,17031,196,140,1698,1,3,10/12/2011,17.18,1, ,2,1,1,1,4
006613,2,2,2,3,1,2,3,3,3,4,3, , ,1,1,1,3,1,2,1,1,1,2,1,5,3,2,2,1,2,2,3,1,2,2,2,1,2,1,2,1,1,1,1,1,1,2,2, ,2, , , ,2,1,4, , , ,3,2,2,1,1,1,1,3,2,1,1, ,2,2,5, , ,3, , , , , , , , , , , , , , , , , ,3, ,1953,1, ,1, , ,6,17097,196,140,1698,1,3,10/12/2011,20.21,1,2,2,1,4,2,2
006622,3,3,2,2,1,2,4,3,2,2,1,10, ,3,3,3,3,1,2,2,1,1,2,1,5,2,2,2,2,2,3,3,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,3,2,2, , , , , , ,3,1,1,3,2,2,2,5,2,3,4,1,1,1, ,2,2,2,3,1, ,5, , , , , , , , , , , , , , , , , ,2,1963,1, , ,1,2,7,17113,676,556,1406,3,3,10/12/2011,18.46,2,1,3,1,1,3,2
006623,3,3,2,2,2,2,4,2,4,4,3, , ,2,2,2,2,3,5,5,5,5,5,3,6,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,1,3,3,1, , , , , , ,3,1,1,2,2,2,2,1,1,3,6,3,3, ,1,2,1,3,2,1, ,5, , , , , , , , , , , , , , , , , ,2,1937,1, , ,1,2,1,17107,834,116,9999,4,3,10/12/2011,17.35,3,2,3,1,1,3,1
006624,2,3,2,1,1,1,3,2,2,5,1,1, ,3,3,3,3,2,3,3,3,4,2,1,4,2,2,2,2,2,2,2,2,1, ,2,2,1,2,1,3,2,1,2,1,1,2,3,3,2, , , , , , ,3,1,3,4,4,3,2,5,1,2,6,1,1,5, ,3,3,6, , ,9, , , , , , , , , , , , , , , , , , ,4,0,7, , ,4,4,8,17093,196,140,1698,1,3,10/12/2011,18.47,3, ,3,1,3,2,0
006633,2,1,2,2,2,3,4,4,3,3,3, , ,4,4,4,2,1,3,3,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,1,2,2,1,1,2,2, ,2,3,1,4, , , , , , ,3,2,2,1,2,2,9,4,2,4, , ,1,2,5, , ,3, , , , , , , , , , , , , , , , ,3, , ,1968,1,3, , , ,4,17043,196,140,1698,1,3,10/12/2011,14.29,2,2,3,1,4,2,3
006636,3,2,1,1,2,3,1,2,5, ,2, , ,1,1,1,1,1,1,4,2,1,1,1,2,2,2,2,2,2,2,2,2,1, ,2,1,1,2,1,1,1,1,2,1,1,2,2, ,1, , , ,3,1,1, , , ,1,1,1,2,3,1,1,3,2,4, , ,1,2,5, , ,3, , , , , , , , , , , , , , , , , ,3, ,1958,1, ,2, , ,1,17201,744,616,4042,2,3,10/12/2011,21.51,1, ,3,1,1,3,2
006651,3,2,2,2,1,5,4,4,4,4,1,3, ,2,1,2,2,2,4,4,4,1,1,2,6,2,1,2,1,2,1,1,2,2,1,2,2,2,1,1,2,2,1,1,3,2,2,2, ,1, , , ,3,2,2, , , ,3,3,2,1,3,1,1,1,2,1,1, ,2,1,4, , ,1,13, , , , , ,1, , , , , , ,2, , , ,2, ,1968,1, ,1, , ,5,17099,196,140,9999,3,3,10/12/2011,18.7,1,2,3,2,2,3,3
006658,2,2,2,2,3,3,2,4,2,2,1,10, ,2,2,4,2,2,1,1,1,1,2,2,3,3,1,2,1,2,1,1,1,1, ,2,1,2,2,1,2,1,1,2,2,2,1,3,4,2, , , ,3,1,4, , , ,2,3,3,2,5,2,2,6,2,1,3, ,2,1,2,2,2, , , , , , , , , , , , ,80, , , , , ,2, ,1968,1, ,1, , ,8,17043,196,140,1698,1,3,10/12/2011,22.4,3,1,3,1,4,2,3
006664,3,1,2,2,1,2,4,3,2,2,1,6, ,4,2,4,4,1,1,1,1,1,1,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,4,1,1,2,1,1,1,1, ,2,3,1,1, , , , , , ,2,3,2,2,2,2,3,4,2,4, , ,2,1,5, , ,1,16, , , , , , , , , , , ,4, , , ,2, , ,1970,1,4, , , ,5,17139,834,116,9999,4,3,10/12/2011,16.17,2,1,3,1,1,3,3
006673,2,1,3,2,2,2,4,4,3,4,1,10, ,4,4,2,4,2,2,2,1,1,4,1,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,2,1,2,3,3,2,3,1,4, , , , , , ,3,3,2,2,3,1,2,4,2,2,1, ,1,1,4, , ,3, , , , , , , , , , , , , , , , ,3, , ,1967,1,1, , , ,2,17043,196,140,1698,1,3,10/12/2011,30.57,2,2,3,1,4,2,3
006701,3,1,2,2,2,5,2,3,4,4,4, , ,1,3,1,3,1,1,5,1,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,3,1,1,1,1,1,2,3,2,5,3,1,1, , , , , , ,2,2,2,1,6,1,3,4,2,1,4, ,2,2,4, , ,1,16, , , , , , , , , , , ,2, , , ,3, , ,1945,7,6, , , ,8,17201,744,616,4042,2,3,10/12/2011,27.7,2,2,3,1,1,3,1
006710,1,3,2,2,2,4,3,3,5, ,3, , ,1,1,2,2,1,1,4,1,1,5,1,2,2,2,2,1,2,1,2,1,2,3,2,2,1,2,2,2,2,1,2,2,2,1,3,3,2, , , , , , ,1,1,1,2,2,2,2,4,2,2,3,2,3, ,1,1,2,2,2,1, ,5, , , , , , , , , , , , , , , , , ,2,1928,1, , ,2,1,3,17031,196,140,1698,1,3,10/12/2011,23.59,1, ,1,1,1,1,1
006733,2,2,2,2,1,2,2,3,4,3,4, , ,3,4,2,4,2,4,3,3,1,5,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,1,1,2,1,2,3,3,1, , , ,3,1,3, , , ,2,2,2,1,3,2,9,8,2,3, ,4,1,1,4, , ,1,19, , , , , , , ,1, , , , ,5, , , ,2, ,1940,1, ,1, , ,4,17089,196,140,1698,1,3,10/12/2011,20.49,8,2,3,1,3,2,1
006734,3,1,2,2,1,2,2,3,5, ,4, , ,3,2,3,3,1,1,3,4,1,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,3,1,2,3,3,2,4,1,4, , , , , , ,3,3,4,1,3,1,3,4,2,3, ,1,2,2,4, , ,1,3, ,1, , , , , , , , , ,2, , , ,2, , ,1936,1,1, , , ,8,17167,834,116,4410,3,3,10/12/2011,25.39,2, ,4,1,4,3,1
006736,3,2,1,1,2,3,1,2,3,4,4, , ,1,1,1,1,1,1,4,1,1,1,2,6,2,2,1,3,3,3,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,3,3,4, , , ,1,3,3, , , ,1,1,4,2,2,1,2,4,2,3, ,3,1,1,2,1,1, ,13, , , , , ,1, , , , , , ,2, , , ,1, ,1937,1, ,1, , ,3,17037,196,140,1698,1,3,10/12/2011,23.21,2,2,1,3,3,3,1
006790,4,3,2,2,2,3,3,5,5, ,3, , ,3,3,3,3,2,1,2,1,1,1,1,6,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,1,1,1,1,3,1,2,2, ,3, , , , , , ,3,1,3,3,3,3,2,4,1,3,4,3,4, , ,2,2,2,2,1, ,14, , , , , , ,1, , , , , , ,1,2, , ,1,1953,1, , ,2,1,1,17191,296,244,9999,4,3,10/12/2011,19.41,2, ,3,1,3,3,2
006797,3,1,2,2,3,2,2,5,5, ,4, , ,3,3,1,3,1,1,2,1,1,2,1,4,2,2,2,2,3,2,2,3,2,2,2,3,1,1,2,2,1,1,1,2,2,2,3,3,2,3,1,1, , , , , , ,2,1,3,2,4,2,3,4,2,4, , ,1,2,4, , ,1,30, , , , , , , , , ,2, ,3, , , ,2, , ,1962,1,4, , , ,1,17019,834,116,1658,3,3,10/12/2011,18.4,2, ,3,1,1,3,2
006819,4,3,2,2,2,4,4,4,2,2,1,10, ,2,2,2,2,1,1,2,1,1,2,1,5,2,3,1,2,1,1,2,1,2,2,2,1,1,2,1,3,1,1,1,1,3,2,3,3,5, , , , , , ,3,1,4,2,2,2,1,3,2,2,4,1,1,1, ,1,2,5, , ,1,3, ,2, , , , , , , , , , , ,2,2, , ,2,1949,1, , ,1,2,5,17163,760,626,4118,1,3,10/12/2011,24.24,2,1,3,1,4,3,2
006820,3,2,2,3,1,2,2,5,3,4,2, , ,1,1,1,1,1,2,1,5,2,1,1,6,2,2,2,3,2,2,2,1,1, ,1,1,1,1,2,2,1,1,2,1,1,1,2, ,2, , , ,3,1,1, , , ,3,3,2,1,6,2,1,3,2,3, ,3,2,2,2,2,1, ,14, , , , , , ,2, , , , , ,3, , , ,4, ,1921,1, ,2, , ,4,17197,196,140,1698,1,3,10/12/2011,17.26,1,2,3,1,1,3,1
006841,4,3,2,2,1,3,3,2,5, ,1,5, ,2,2,2,3,1,1,2,1,1,5,1,6,3,2,1,2,3,1,2,2,2,2,2,3,1,1,2,1,1,1,1,2,1,2,3,1,1, , , , , , ,3,1,3,2,3,3,2,4,2,2,4,2,1,3, ,2,2,4, , ,1,5, , , , , , , , , , , , , , , , , ,3,1951,1, , ,1,2,5,17163,760,626,4118,1,3,10/12/2011,20.39,2, ,3,1,3,3,2
006891,4,1,2,2,2,3,3,4,5, ,1,10, ,2,2,2,2,1,1,1,2,2,1,1,2,5,2,2,2,3,3,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,3,1,1,3,1,1, , , , , , ,2,2,2,2,5,1,2,6,3,1,3, ,2,2,4, , ,1,21, , , , , , , , , , , ,2, , , ,2, , ,1961,1,4, , , ,6,17163,760,626,4118,1,3,10/12/2011,17.4,3, ,3,1,1,3,2
006925,3,3,3,2,2,4,4,4,5, ,1,3, ,4,4,2,4,1,1,1,2,1,1,1,2,2,2,2,3,3,3,3,3,2,2,2,2,2,1,2,1,2,1,1,1,1,2,4,4,2, , , , , , ,3,1,1,2,2,4,2,6,1,3,8,2,3, ,5,3,2,6, , ,9, , , , , , , , , , , , , , , , , , ,4,0,7, , ,4,4,8,17111,196,140,1698,1,3,10/12/2011,48.8,8, ,3,1,1,3,0
006926,1,2,2,2,1,4,1,2,4,4,4, , ,1,1,1,1,3,1,3,1,4,4,3,2,4,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,1,2, ,4, , , ,3,1,1, , , ,2,1,2,1,3,1,2,1,2,2,1, ,1,1,1,1,1, ,89, , , , , , , , , , , , ,1, , , ,1, ,1948,7, ,6, , ,8,17031,196,140,1698,1,3,10/12/2011,23.53,1,2,3,1,1,1,2
006946,3,3,2,2,1,2,2,3,5, ,1,10, ,1,3,3,3,2,3,3,4,1,5,3,5,2,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,2,2,1,5,5,5, , , , , , ,3,1,1,3,3,3,2,2,1,2,6,3,3, ,3,2,2,1,1,1, ,14, , , , , , ,1, , , , , , ,1,1, , ,1,1936,1, , ,1,2,3,17179,676,556,3790,2,3,10/12/2011,20.46,3, ,3,1,1,3,1
007038,1,2,2,1,1,3,1,2,4,4,3, , ,1,1,1,1,1,2,3,1,1,2,3,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2, ,3, , , ,3,2,1, , , ,3,3,3,2,6,2,3,4,2,1,2, ,2,1,2,2,1, ,80, , , , , , , , , , , , ,2, , , ,1, ,1952,2, ,2, , ,6,17031,196,140,1698,1,3,10/12/2011,16.14,2,2,3,2,1,1,2
007075,3,1,2,2,1,2,3,4,2,2,1,7, ,3,2,2,3,2,2,3,1,1,1,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,1,4,4,1,2,1,1, , , , , , ,2,2,2,2,5,1,2,6,2,3, ,3,2,2,4, , ,1,14, , , , , , ,1, , , , ,4, , , ,2, , ,1947,1,1, , , ,8,17113,676,556,1406,3,3,10/12/2011,15.53,3,1,2,1,1,3,2
007128,3,2,3,3,1,4,2,2,3,4,2, , ,1,1,1,1,1,3,2,4,1,1,1,5,3,2,2,1,1,2,2,3,2,2,1,1,3,1,1,1,1,1,3,1,1,1,2, ,1, , , ,3,1,1, , , ,3,1,2,1,3,1,1,3,2,1,1, ,2,2,6, , ,1,5, , , , , , , , , , , , , , , , ,2, ,1938,2, ,1, , ,7,17161,246,192,1934,2,3,10/12/2011,23.19,1,2,3,1,1,3,1
007267,4,1,2,2,1,3,4,2,1,1,1,7, ,2,2,2,3,1,5,5,1,4,5,1,5,4,2,1,2,2,2,3,1,2,1,2,2,2,2,2,3,2,1,1,2,2,1,3,1,2,3,1,4, , , , , , ,2,2,2,1,2,2,3,6,2,3, ,4,2,2,4, , ,1,89, , , , , , , , , , , ,2, , , ,2, , ,1937,1,4, , , ,8,17159,848,712,9999,4,3,10/12/2011,23.56,3,1,3,1,4,3,1
007315,4,2,2,2,2,5,5,2,5, ,4, , ,2,3,1,3,1,1,1,2,1,5,3,3,2,2,2,2,2,2,2,2,3, ,3,3,1,3,1,4,2,1,1,2,2,1,3,3,5, , , ,1,3,4, , , ,3,1,4,2,3,2,3,8,3,1,1, ,2,2,2,2,1, ,3, ,8, , , , , , , , , , ,1, , , ,1, ,1963,1, ,1, , ,4,17081,760,544,9999,4,3,10/12/2011,20.4,8, ,1,3,4,3,2
007343,1,1,3,2,2,2,1,4,4,4,2, , ,1,1,1,1,2,3,3,4,4,3,2,2,1,3,3,2,3,3,2,2,2,1,2,1,1,1,1,1,2,1,3,1,3,1,2, ,1,3,1,4, , , , , , ,3,1,2,1,5,1,1,1,2,1,4, ,2,2,5, , ,1,5, , , , , , , , , , , , , , , ,2, , ,1952,1,2, , , ,2,17031,196,140,1698,1,3,10/12/2011,33.18,1,2,3,1,4,1,2
007352,4,3,2,2,2,3,4,4,2,2,1,4, ,2,2,2,2,1,2,3,2,2,1,1,3,4,2,2,3,2,1,2,3,2,2,2,1,1,2,2,1,2,1,1,2,3,1,3,3,1, , , , , , ,3,1,3,1,1,2,1,3,1,2,5,1,1,1, ,2,2,5, , ,3, , , , , , , , , , , , , , , , , , ,4,1982,1, , ,2,2,3,17163,760,626,4118,1,3,10/12/2011,22.48,3,1,3,1,3,3,3
007478,1,3,2,3,2,2,1,2,4,4,4, , ,1,1,1,1,3,2,3,3,1,2,3,5,1,2,2,2,2,2,2,2,2,2,3,1,3,1,2,2,3,1,3,1,1,1,2, ,1, , , , , , ,3,1,1,3,4,2,2,2,2,1,4,2,3, ,1,1,2,1,2,1, ,16, , , , , , , , , , , , , ,1,2, , ,1,1944,2, , ,2,1,1,17031,196,140,1698,1,3,10/12/2011,21.47,2,2,3,1,1,1,1
007503,1,3,2,2,2,4,1,3,4,4,2, , ,1,3,1,1,2,3,2,3,1,2,2,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1, ,1, , , , , , ,3,1,3,3,3,3,2,3,2,1,3,2,5, , ,2,1,1,1,1, ,5, , , , , , , , , , , , , , , , , ,1,1941,1, , ,1,2,1,17031,196,140,1698,1,3,10/12/2011,19.16,1,2,3,1,3,1,1
007636,1,1,2,2,2,3,3,3,4,4,1,2, ,2,1,1,1,1,2,2,4,2,1,2,1,2,1,1,2,1,2,1,2,1, ,2,1,1,1,2,2,2,1,1,1,1,1,2, ,1,3,1,1, , , , , , ,3,3,2,1,2,1,2,4,2,3, ,1,1,1,3,4,2, , , , , , , , , , , , ,80, , , , ,1, , ,1951,2,4, , , ,3,17031,196,140,1698,1,3,10/12/2011,20.43,2,2,3,1,1,1,2
007751,4,3,2,3,3,4,3,4,5, ,3, , ,2,4,2,2,1,5,1,1,1,1,1,5,2,2,1,2,1,2,2,1,1, ,2,1,1,1,1,1,2,2,1,1,1,1,3,3,2, , , , , , ,3,1,3,2,1,2,1,7,1,9,8,3,5, , ,3,3,6, , ,9, , , , , , , , , , , , , , , , , , ,4,0,7, , ,4,4,8,17165,662,544,9999,4,3,10/12/2011,18.1,8, ,3,1,3,3,0
007756,4,3,2,2,2,5,4,4,1,1,3, , ,2,2,2,2,1,1,1,1,1,2,1,1,2,2,1,3,2,2,2,1,2,2,2,2,2,2,2,4,2,1,1,2,1,1,1, ,3, , , , , , ,2,1,1,3,3,2,1,4,1,3,4,1,3, ,3,1,2,5, , ,1,5, , , , , , , , , , , , , , , , , ,2,1944,1, , ,1,2,5,17163,760,626,4118,1,3,10/12/2011,18.48,2,1,2,1,1,3,1
007839,4,3,2,2,1,3,4,3,3,4,3, , ,2,1,2,1,1,4,1,4,1,1,1,4,3,2,2,2,2,2,2,2,1, ,2,2,1,1,2,1,1,1,1,2,1,2,3,3,1, , , , , , ,3,1,1,3,2,2,1,2,1,2,3,2,1,1, ,1,1,2,2,1, ,13, , , , , ,2, , , , , , , ,1,2, , ,1,1955,1, , ,1,2,3,17163,760,626,4118,1,3,10/12/2011,22.24,1,2,3,1,1,3,2
